Gene Id	Gene Symbol	Entrez ID	Chromosome	Transcription Start	Transcription End
uc001yqk.2	BRF1	2972	chr14	105675622	105688729
uc010axi.1	BRF1	2972	chr14	105677458	105688251
uc001yqn.2	BRF1	2972	chr14	105675765	105714222
uc010axh.1	BRF1	2972	chr14	105675765	105714222
uc010axj.1	BRF1	2972	chr14	105692970	105714222
uc010uby.2	GREM1	26585	chr15	33010204	33026870
uc001zhd.2	GREM1	26585	chr15	33010204	33026870
uc001zhe.2	GREM1	26585	chr15	33010204	33026870
uc010ucy.2	MGA	23269	chr15	41952609	42062141
uc010ucz.2	MGA	23269	chr15	41952609	42062141
uc010uda.1	MGA	23269	chr15	42026719	42054560
uc001zog.1	MGA	23269	chr15	41913763	42005694
uc001zoi.3	MGA	23269	chr15	42040834	42044514
uc001zpn.1	CAPN3	825	chr15	42651697	42704515
uc001zpo.1	CAPN3	825	chr15	42651697	42704515
uc001zpp.1	CAPN3	825	chr15	42651697	42704515
uc001zpq.1	CAPN3	825	chr15	42694587	42704515
uc001zps.1	CAPN3	825	chr15	42696976	42704515
uc001zpt.1	CAPN3	825	chr15	42696976	42704515
uc001zpk.1	CAPN3	825	chr15	42640300	42704515
uc001zpl.1	CAPN3	825	chr15	42640300	42704515
uc010udf.1	CAPN3	825	chr15	42646537	42704515
uc010udg.1	CAPN3	825	chr15	42646537	42704515
uc001zpr.1	CAPN3	825	chr15	42696976	42704515
uc010bcv.1	CAPN3	825	chr15	42696976	42704360
uc002aea.3	TCF12	6938	chr15	57210832	57580714
uc002aeb.3	TCF12	6938	chr15	57210832	57580714
uc002aec.3	TCF12	6938	chr15	57210832	57580714
uc002aed.3	TCF12	6938	chr15	57210832	57580714
uc002aee.3	TCF12	6938	chr15	57511654	57580714
uc010ugn.1	TCF12	6938	chr15	57210832	57574796
uc010ugm.1	TCF12	6938	chr15	57210322	57579190
uc010bft.3	TCF12	6938	chr15	57511654	57580714
uc010ugo.2	TCF12	6938	chr15	57511654	57580714
uc010ugp.2	TCF12	6938	chr15	57540213	57580714
uc010ugq.2	TCF12	6938	chr15	57540213	57580714
uc010bfs.3	TCF12	6938	chr15	57210832	57580714
uc010ugr.1	TCF12	6938	chr15	57544396	57565420
uc002agj.1	FOXB1	27023	chr15	60296420	60298142
uc010bgh.1	FOXB1	27023	chr15	60296420	60328408
uc010bhx.3	SMAD6	4091	chr15	66994673	67074337
uc002aqf.3	SMAD6	4091	chr15	66994673	67074337
uc002aqg.3	SMAD6	4091	chr15	67000929	67074337
uc010ujs.2	SMAD3	4088	chr15	67430358	67487533
uc002aqj.3	SMAD3	4088	chr15	67358194	67487533
uc010ujr.2	SMAD3	4088	chr15	67418053	67487533
uc010ujt.2	SMAD3	4088	chr15	67458492	67487533
uc002aqu.3	MAP2K5	5607	chr15	67835020	68099455
uc010ujw.2	MAP2K5	5607	chr15	67841341	68099455
uc002aqv.3	MAP2K5	5607	chr15	67835020	68099455
uc002aqx.3	MAP2K5	5607	chr15	67932890	68099455
uc002ati.3	NR2E3	10002	chr15	72102893	72110597
uc002ath.1	NR2E3	10002	chr15	72102893	72107270
uc002bbw.1	ISL2	64843	chr15	76629146	76634816
uc021sqw.1	ISL2	64843	chr15	76629146	76634816
uc002bcr.3	HMG20A	10363	chr15	77713242	77777945
uc002bcs.3	HMG20A	10363	chr15	77713242	77777945
uc002bcq.1	HMG20A	10363	chr15	77713242	77757355
uc002bfr.3	ARNT2	9915	chr15	80696691	80890277
uc010unm.2	ARNT2	9915	chr15	80733579	80890277
uc002bfs.3	ARNT2	9915	chr15	80735304	80890277
uc002bfq.3	ARNT2	9915	chr15	80696691	80767902
uc002bkp.3	ZSCAN2	54993	chr15	85144248	85150116
uc002bkq.3	ZSCAN2	54993	chr15	85144248	85159841
uc002bkr.3	ZSCAN2	54993	chr15	85144248	85166947
uc010bmz.1	ZSCAN2	54993	chr15	85144248	85165945
uc010bna.3	ZSCAN2	54993	chr15	85144248	85166947
uc010uoy.1	ZSCAN2	54993	chr15	85147050	85166874
uc010uoz.1	ZSCAN2	54993	chr15	85147050	85166874
uc010uox.1	ZSCAN2	54993	chr15	85147050	85166874
uc002bku.2	SCAND2	54581	chr15	85174690	85185694
uc002bkt.2	SCAND2	54581	chr15	85174690	85185694
uc002bks.3	SCAND2	54581	chr15	85174690	85181644
uc002bon.3	MESP2	145873	chr15	90319588	90321982
uc010uqa.2	MESP2	145873	chr15	90303821	90321982
uc002bpp.3	CRTC3	64784	chr15	91073197	91188577
uc002bpo.3	CRTC3	64784	chr15	91073197	91188577
uc002bpn.3	CRTC3	64784	chr15	91073197	91142767
uc010uri.2	NR2F2	7026	chr15	96874110	96883492
uc002btp.3	NR2F2	7026	chr15	96869156	96883492
uc010urj.2	NR2F2	7026	chr15	96875793	96883492
uc010urk.2	NR2F2	7026	chr15	96876568	96883492
uc002bvg.3	MEF2A	4205	chr15	100106132	100256629
uc010urv.2	MEF2A	4205	chr15	100106132	100256629
uc010bos.3	MEF2A	4205	chr15	100106132	100256629
uc002bvf.3	MEF2A	4205	chr15	100106132	100256629
uc010bot.3	MEF2A	4205	chr15	100173182	100256629
uc002bve.3	MEF2A	4205	chr15	100106132	100256629
uc002bvi.3	MEF2A	4205	chr15	100138634	100256629
uc010urw.2	MEF2A	4205	chr15	100161068	100256629
uc001zjl.3	MEIS2	4212	chr15	37183221	37390562
uc001zjo.3	MEIS2	4212	chr15	37183221	37392741
uc001zjp.3	MEIS2	4212	chr15	37183221	37392741
uc001zju.3	MEIS2	4212	chr15	37183221	37393500
uc001zjm.3	MEIS2	4212	chr15	37183221	37391597
uc001zjt.3	MEIS2	4212	chr15	37183221	37393500
uc001zjr.3	MEIS2	4212	chr15	37183221	37392741
uc001zjs.3	MEIS2	4212	chr15	37183221	37392741
uc001zjn.3	MEIS2	4212	chr15	37183221	37391800
uc010ucj.2	MEIS2	4212	chr15	37183221	37390562
uc001zjj.3	MEIS2	4212	chr15	37183221	37189241
uc001zjk.3	MEIS2	4212	chr15	37183221	37189241
uc001zrk.1	ZSCAN29	146050	chr15	43650369	43662258
uc010bdf.1	ZSCAN29	146050	chr15	43650369	43662258
uc001zrl.1	ZSCAN29	146050	chr15	43650369	43662258
uc001zrj.1	ZSCAN29	146050	chr15	43650369	43661336
uc010bdg.1	ZSCAN29	146050	chr15	43650369	43662258
uc001zrm.3	ZSCAN29	146050	chr15	43655952	43662258
uc001zrs.3	TP53BP1	7158	chr15	43699411	43802707
uc001zrq.4	TP53BP1	7158	chr15	43699411	43785354
uc001zrr.4	TP53BP1	7158	chr15	43699411	43785354
uc010udp.2	TP53BP1	7158	chr15	43699411	43784675
uc010udq.1	TP53BP1	7158	chr15	43707419	43785354
uc001zrp.3	TP53BP1	7158	chr15	43699411	43709414
uc001zyc.3	GABPB1	2553	chr15	50578076	50647605
uc001zya.3	GABPB1	2553	chr15	50569388	50647605
uc001zyb.3	GABPB1	2553	chr15	50569388	50647605
uc001zyd.3	GABPB1	2553	chr15	50578076	50647605
uc001zye.3	GABPB1	2553	chr15	50578076	50647605
uc001zyf.3	GABPB1	2553	chr15	50578076	50647605
uc010ufg.2	GABPB1	2553	chr15	50569388	50647605
uc002aci.1	ONECUT1	3175	chr15	53049352	53082209
uc002agg.3	GTF2A2	2958	chr15	59930260	59949737
uc002agv.3	RORA	6095	chr15	60780482	60919729
uc002agw.3	RORA	6095	chr15	60780482	60919729
uc002agx.3	RORA	6095	chr15	60780482	61521502
uc002agt.4	RORA	6095	chr15	60780482	60884707
uc021sni.1	RORA	6095	chr15	60780482	60884707
uc002apu.1	SNAPC5	10302	chr15	66782665	66790146
uc002apt.1	SNAPC5	10302	chr15	66782665	66784406
uc002baj.3	SIN3A	25942	chr15	75661719	75744087
uc010uml.2	SIN3A	25942	chr15	75661719	75748124
uc002bai.3	SIN3A	25942	chr15	75661719	75743926
uc002bak.4	SIN3A	25942	chr15	75711550	75744087
uc002bjt.1	BNC1	646	chr15	83924654	83953468
uc010uos.1	BNC1	646	chr15	83924654	83952066
uc002bol.3	MESP1	55897	chr15	90293097	90294540
uc002bwb.3	CERS3	204219	chr15	100940599	101084925
uc002bwa.3	CERS3	204219	chr15	100940599	101084531
uc002bvz.3	CERS3	204219	chr15	100940599	101084476
uc002chi.3	SOLH	6650	chr16	577855	604636
uc002chj.3	SOLH	6650	chr16	602300	604636
uc002chh.1	SOLH	6650	chr16	577855	598287
uc002chg.3	SOLH	6650	chr16	577855	589858
uc002ckn.3	SOX8	30812	chr16	1031807	1036979
uc002clf.2	UBE2I	7329	chr16	1359627	1377019
uc002clg.2	UBE2I	7329	chr16	1359627	1377019
uc002clc.2	UBE2I	7329	chr16	1359153	1377019
uc002cld.2	UBE2I	7329	chr16	1359153	1377019
uc002cli.1	UBE2I	7329	chr16	1364020	1371422
uc002clh.1	UBE2I	7329	chr16	1363995	1371422
uc002cle.2	UBE2I	7329	chr16	1359627	1367126
uc002cpm.3	E4F1	1877	chr16	2273566	2285743
uc010bsi.3	E4F1	1877	chr16	2273566	2285743
uc010bsj.3	E4F1	1877	chr16	2273566	2285743
uc010uws.2	ZNF213	7760	chr16	3185056	3192805
uc010bth.3	ZNF213	7760	chr16	3185133	3192805
uc002cud.3	ZNF213	7760	chr16	3185056	3192805
uc010uwt.2	ZNF213	7760	chr16	3187166	3192805
uc010btf.3	ZNF213	7760	chr16	3185056	3192805
uc002cuq.3	ZNF263	10127	chr16	3333486	3341459
uc010uww.2	ZNF263	10127	chr16	3313799	3341459
uc002cvb.3	ZNF174	7727	chr16	3451189	3455043
uc002cvc.3	ZNF174	7727	chr16	3451189	3459364
uc002cva.2	ZNF174	7727	chr16	3451189	3454994
uc002cwc.1	GLIS2	84662	chr16	4382215	4389598
uc002cwk.3	DNAJA3	9093	chr16	4475805	4506775
uc002cwl.3	DNAJA3	9093	chr16	4475805	4506775
uc010uxk.2	DNAJA3	9093	chr16	4475805	4506775
uc002cyb.3	UBN1	29855	chr16	4897911	4932363
uc002cyc.3	UBN1	29855	chr16	4902076	4932363
uc010uxw.2	UBN1	29855	chr16	4896665	4932363
uc002dai.4	CIITA	4261	chr16	10971054	11018840
uc002daj.4	CIITA	4261	chr16	10971054	11018840
uc002dak.4	CIITA	4261	chr16	10971054	11018840
uc010bup.1	CIITA	4261	chr16	10971054	11004116
uc002dag.2	CIITA	4261	chr16	10971054	11002744
uc002dah.2	CIITA	4261	chr16	10971054	11002744
uc002dmd.3	PRKCB	5579	chr16	23847299	24231932
uc002dme.3	PRKCB	5579	chr16	23847299	24231932
uc002eay.3	KAT8	84148	chr16	31128984	31142714
uc002eax.3	KAT8	84148	chr16	31128984	31142714
uc002eaz.3	KAT8	84148	chr16	31136954	31142714
uc002eba.3	KAT8	84148	chr16	31138509	31142712
uc002egm.1	NOD2	64127	chr16	50731049	50766987
uc010vgq.1	NOD2	64127	chr16	50753822	50766987
uc010cbl.1	NOD2	64127	chr16	50744468	50757295
uc010cbq.1	NOD2	64127	chr16	50746104	50757295
uc010cbm.1	NOD2	64127	chr16	50744468	50757295
uc010cbn.1	NOD2	64127	chr16	50744468	50757295
uc010cbr.1	NOD2	64127	chr16	50746104	50757295
uc010cbo.1	NOD2	64127	chr16	50744468	50757295
uc002egl.1	NOD2	64127	chr16	50731049	50746284
uc021tia.1	NOD2	64127	chr16	50727513	50746284
uc010cbp.1	NOD2	64127	chr16	50746104	50757295
uc010cbk.1	NOD2	64127	chr16	50727513	50746284
uc010cbj.1	NOD2	64127	chr16	50727513	50733865
uc002egp.1	CYLD	1540	chr16	50775960	50835846
uc002egq.1	CYLD	1540	chr16	50775960	50835846
uc002egr.1	CYLD	1540	chr16	50776028	50835846
uc021tib.1	CYLD	1540	chr16	50783486	50835846
uc010cbs.1	CYLD	1540	chr16	50775960	50829635
uc002ego.3	CYLD	1540	chr16	50775960	50820674
uc002egs.1	CYLD	1540	chr16	50783486	50821657
uc002egn.1	CYLD	1540	chr16	50775960	50811852
uc021tic.1	CYLD	1540	chr16	50821696	50826616
uc002ehi.4	RBL2	5934	chr16	53468350	53525560
uc002ehj.3	RBL2	5934	chr16	53479692	53525560
uc010vgv.1	RBL2	5934	chr16	53469560	53504097
uc010vgw.2	RBL2	5934	chr16	53483975	53525560
uc021tin.1	IRX5	10265	chr16	54965110	54968395
uc002ehv.3	IRX5	10265	chr16	54965110	54968395
uc010cca.1	IRX5	10265	chr16	54965110	54966815
uc002ehw.3	IRX5	10265	chr16	54965983	54968395
uc002ehy.3	IRX6	79190	chr16	55358470	55364672
uc002ehx.3	IRX6	79190	chr16	55358470	55364664
uc010ccb.1	IRX6	79190	chr16	55359711	55361805
uc021tiu.1	NLRC5	84166	chr16	57050985	57117436
uc010ccr.1	NLRC5	84166	chr16	57059279	57117436
uc010ccs.1	NLRC5	84166	chr16	57068079	57117436
uc002eko.1	NLRC5	84166	chr16	57074561	57117436
uc002ekq.1	NLRC5	84166	chr16	57077426	57117436
uc002ekr.1	NLRC5	84166	chr16	57079359	57117436
uc021tiv.1	NLRC5	84166	chr16	57059279	57095840
uc021tiw.1	NLRC5	84166	chr16	57059279	57095840
uc010ccq.1	NLRC5	84166	chr16	57050985	57082129
uc021tit.1	NLRC5	84166	chr16	57023458	57063768
uc002enr.3	SETD6	79918	chr16	58549382	58554431
uc002ens.3	SETD6	79918	chr16	58549382	58554431
uc010cdm.3	SETD6	79918	chr16	58549382	58554431
uc010cdl.2	SETD6	79918	chr16	58549382	58550983
uc021tjh.1	SETD6	79918	chr16	58549382	58552447
uc010vij.1	SETD6	79918	chr16	58549433	58550832
uc002era.3	CBFB	865	chr16	67063049	67134958
uc002erb.3	CBFB	865	chr16	67063049	67134958
uc010vja.2	CBFB	865	chr16	67063049	67134958
uc002erl.2	HSF4	3299	chr16	67197287	67203848
uc002erm.2	HSF4	3299	chr16	67197287	67203848
uc002ern.1	HSF4	3299	chr16	67198343	67203848
uc010cec.1	HSF4	3299	chr16	67198343	67203848
uc002erz.3	E2F4	1874	chr16	67226067	67232821
uc002etl.3	CTCF	10664	chr16	67596309	67673088
uc010cek.3	CTCF	10664	chr16	67596309	67673088
uc002etm.1	CTCF	10664	chr16	67662272	67673071
uc002ett.3	PARD6A	50855	chr16	67694850	67696681
uc002ets.3	PARD6A	50855	chr16	67694850	67696681
uc002evm.2	NFATC3	4775	chr16	68119268	68263162
uc002evn.2	NFATC3	4775	chr16	68119268	68263162
uc002evo.2	NFATC3	4775	chr16	68119268	68263162
uc002evk.3	NFATC3	4775	chr16	68119268	68226115
uc010vkw.2	NFATC3	4775	chr16	68120540	68263162
uc010vkt.2	NFATC3	4775	chr16	68119763	68263162
uc010vkn.2	NFATC3	4775	chr16	68118653	68263162
uc010vlc.2	NFATC3	4775	chr16	68122603	68263162
uc010vkz.2	NFATC3	4775	chr16	68120603	68263162
uc010vkp.2	NFATC3	4775	chr16	68118680	68263162
uc010vkv.2	NFATC3	4775	chr16	68120540	68263162
uc010vks.2	NFATC3	4775	chr16	68119763	68263162
uc010vkm.2	NFATC3	4775	chr16	68118653	68263162
uc010vku.2	NFATC3	4775	chr16	68120540	68226115
uc010vkr.2	NFATC3	4775	chr16	68119763	68226115
uc010vkl.2	NFATC3	4775	chr16	68118653	68226115
uc010vlb.2	NFATC3	4775	chr16	68122603	68263162
uc010vky.2	NFATC3	4775	chr16	68120603	68263162
uc010vkq.2	NFATC3	4775	chr16	68118680	68263162
uc010vla.2	NFATC3	4775	chr16	68122603	68226115
uc010vkx.2	NFATC3	4775	chr16	68120603	68226115
uc010vko.2	NFATC3	4775	chr16	68118680	68226115
uc002evl.3	NFATC3	4775	chr16	68119268	68226115
uc002ewe.3	ZFP90	146198	chr16	68573660	68601039
uc002ewc.3	ZFP90	146198	chr16	68573186	68601039
uc002ewd.3	ZFP90	146198	chr16	68573186	68601039
uc010cff.3	ZFP90	146198	chr16	68573115	68601039
uc002ewb.3	ZFP90	146198	chr16	68564047	68601039
uc002ewg.1	CDH1	999	chr16	68771194	68869444
uc010vlj.1	CDH1	999	chr16	68771194	68869444
uc010cfg.1	CDH1	999	chr16	68771194	68869444
uc002exj.2	NFAT5	10725	chr16	69599868	69738569
uc002exk.2	NFAT5	10725	chr16	69599868	69738569
uc002exl.2	NFAT5	10725	chr16	69599868	69738569
uc002exn.2	NFAT5	10725	chr16	69599868	69738569
uc002exi.3	NFAT5	10725	chr16	69599868	69729591
uc002exm.2	NFAT5	10725	chr16	69599868	69738569
uc002exh.2	NFAT5	10725	chr16	69599868	69720072
uc002exo.2	NFAT5	10725	chr16	69726771	69738569
uc002exu.1	WWP2	11060	chr16	69796273	69975643
uc002exw.1	WWP2	11060	chr16	69958900	69975643
uc002ext.3	WWP2	11060	chr16	69796273	69944311
uc002exv.1	WWP2	11060	chr16	69796273	69975643
uc010vlm.1	WWP2	11060	chr16	69872639	69975643
uc010vln.1	WWP2	11060	chr16	69951485	69975643
uc002fet.2	TERF2IP	54386	chr16	75681634	75691341
uc002fjh.3	IRF8	3394	chr16	85932773	85956211
uc002fji.3	IRF8	3394	chr16	85936317	85943486
uc002fjl.3	FOXF1	2294	chr16	86544132	86548070
uc002fjq.3	FOXC2	2303	chr16	86600856	86602537
uc002fjr.3	FOXL1	2300	chr16	86612114	86615304
uc002fkv.3	ZFPM1	161882	chr16	88520013	88601574
uc002fpb.2	TCF25	22980	chr16	89939993	89977792
uc002fpc.2	TCF25	22980	chr16	89950989	89977792
uc010vpp.1	TCF25	22980	chr16	89939993	89950471
uc002fpd.1	TCF25	22980	chr16	89970357	89972798
uc002cos.1	PKD1	5310	chr16	2138710	2185899
uc002cot.1	PKD1	5310	chr16	2138710	2185899
uc010bse.1	PKD1	5310	chr16	2140884	2153896
uc002ctv.1	ZSCAN10	84891	chr16	3138894	3142861
uc002ctw.1	ZSCAN10	84891	chr16	3138894	3142861
uc002cty.1	ZSCAN10	84891	chr16	3138894	3149293
uc002ctx.1	ZSCAN10	84891	chr16	3138894	3143237
uc002cuz.3	ZNF434	54925	chr16	3432084	3451025
uc002cux.4	ZNF434	54925	chr16	3432084	3451013
uc010uwx.2	ZNF434	54925	chr16	3432084	3451013
uc010uwz.1	ZNF434	54925	chr16	3433817	3447744
uc002cuy.4	ZNF434	54925	chr16	3432084	3451013
uc010uxa.1	ZNF434	54925	chr16	3433817	3451013
uc010btn.3	NLRC3	197358	chr16	3589035	3627392
uc010bto.1	NLRC3	197358	chr16	3598134	3606995
uc002cvv.3	CREBBP	1387	chr16	3775055	3930121
uc002cvw.3	CREBBP	1387	chr16	3775055	3930121
uc010uxg.2	TFAP4	7023	chr16	4307186	4323001
uc002cxp.1	ZNF500	26048	chr16	4800814	4817166
uc010uxt.1	ZNF500	26048	chr16	4800814	4817166
uc002cxo.1	ZNF500	26048	chr16	4800814	4816077
uc002czl.2	USP7	7874	chr16	8985950	9057341
uc010uyj.1	USP7	7874	chr16	8985950	9030543
uc002czk.2	USP7	7874	chr16	8985950	9030543
uc010uyk.1	USP7	7874	chr16	8988887	9050237
uc010uyl.1	USP7	7874	chr16	8995938	9043510
uc002dcq.3	PLA2G10	8399	chr16	14766404	14788526
uc002dod.4	ZKSCAN2	342357	chr16	25247321	25268855
uc010vcl.2	ZKSCAN2	342357	chr16	25247321	25268855
uc002doe.2	ZKSCAN2	342357	chr16	25257591	25268855
uc002dov.2	GTF3C1	2975	chr16	27471933	27561251
uc002dou.3	GTF3C1	2975	chr16	27471933	27561251
uc010veh.2	TBX6	6911	chr16	30097114	30103205
uc002dwk.1	TBX6	6911	chr16	30099236	30103208
uc002dws.3	MAPK3	5595	chr16	30125425	30134630
uc002dwt.3	MAPK3	5595	chr16	30125425	30134630
uc002dwv.4	MAPK3	5595	chr16	30125425	30134630
uc002dwr.3	MAPK3	5595	chr16	30125425	30134289
uc010cak.3	PYCARD	29108	chr16	31212806	31214097
uc002ebm.3	PYCARD	29108	chr16	31212806	31214097
uc002ebo.3	PYDC1	260434	chr16	31227282	31228395
uc021thx.1	BRD7	29117	chr16	50352928	50402845
uc002ege.2	BRD7	29117	chr16	50352928	50402845
uc021tid.1	SALL1	6299	chr16	51169885	51184508
uc021tie.1	SALL1	6299	chr16	51169885	51185183
uc021tif.1	SALL1	6299	chr16	51171022	51185183
uc010cbv.3	SALL1	6299	chr16	51171022	51185183
uc002eht.1	IRX3	79191	chr16	54317211	54320378
uc002fam.1	ZNF19	7567	chr16	71507975	71523254
uc002fak.1	ZNF19	7567	chr16	71507975	71518651
uc010cgc.1	ZNF19	7567	chr16	71507975	71523217
uc002fal.1	ZNF19	7567	chr16	71507975	71523217
uc002fck.3	ZFHX3	463	chr16	72816785	73082274
uc002fcl.3	ZFHX3	463	chr16	72816785	73092534
uc002ffm.3	MAF	4094	chr16	79627744	79634622
uc002ffn.3	MAF	4094	chr16	79627744	79634622
uc002fhi.3	MBTPS1	8720	chr16	84087368	84150517
uc002fhh.3	MBTPS1	8720	chr16	84087368	84109038
uc002flj.3	SNAI3	333929	chr16	88744089	88752882
uc002fmm.2	CBFA2T3	863	chr16	88941262	89043504
uc002fml.2	CBFA2T3	863	chr16	88941262	89007608
uc010cif.1	CBFA2T3	863	chr16	88947519	89008217
uc002fmn.2	CBFA2T3	863	chr16	88951453	89043504
uc002fmk.2	CBFA2T3	863	chr16	88941262	88947565
uc010cjy.3	HIC1	3090	chr17	1959603	1962981
uc002ftz.4	HIC1	3090	chr17	1958262	1962981
uc002fty.4	HIC1	3090	chr17	1957447	1962981
uc002fyj.3	ARRB2	409	chr17	4613788	4624795
uc002fyk.3	ARRB2	409	chr17	4613788	4624795
uc002fyl.3	ARRB2	409	chr17	4613788	4624795
uc010vsg.2	ARRB2	409	chr17	4613788	4624795
uc002fym.3	ARRB2	409	chr17	4613788	4624795
uc002fyn.3	ARRB2	409	chr17	4613788	4624795
uc002gno.2	MYOCD	93649	chr17	12569206	12670651
uc002gnn.2	MYOCD	93649	chr17	12569206	12670651
uc002gnp.1	MYOCD	93649	chr17	12623605	12661623
uc002gnq.2	MYOCD	93649	chr17	12647499	12670651
uc002gpc.3	MEIS3P1	4213	chr17	15690163	15693019
uc002gpx.3	UBB	7314	chr17	16284366	16286054
uc010vwe.1	UBB	7314	chr17	16284366	16286053
uc010crj.3	NLK	51701	chr17	26369687	26523404
uc002hbj.3	FOXN1	8456	chr17	26850958	26865175
uc010crm.3	FOXN1	8456	chr17	26833277	26865175
uc002hby.3	SUPT6H	6830	chr17	26989301	27029249
uc010crt.3	SUPT6H	6830	chr17	26989301	27029249
uc002hbz.1	SUPT6H	6830	chr17	27015687	27018867
uc002hgg.3	NF1	4763	chr17	29421944	29704695
uc002hgh.3	NF1	4763	chr17	29421944	29704695
uc002hgf.2	NF1	4763	chr17	29421944	29549782
uc010csn.2	NF1	4763	chr17	29483000	29579822
uc010cso.3	NF1	4763	chr17	29592246	29704695
uc002hgi.1	NF1	4763	chr17	29552100	29658922
uc002hge.2	NF1	4763	chr17	29421944	29546377
uc010wbu.1	NF1	4763	chr17	29664836	29708905
uc010wbt.1	NF1	4763	chr17	29664836	29687721
uc002hhj.4	ZNF207	7756	chr17	30677156	30697468
uc002hhh.4	ZNF207	7756	chr17	30677156	30697468
uc002hhi.4	ZNF207	7756	chr17	30677156	30697468
uc002hhk.1	ZNF207	7756	chr17	30677156	30707975
uc010csz.3	ZNF207	7756	chr17	30677156	30697468
uc002hhl.1	ZNF207	7756	chr17	30687616	30707975
uc002hnh.2	LHX1	3975	chr17	35294771	35301915
uc010cux.1	LHX1	3975	chr17	35295756	35298691
uc002hni.3	AATF	26574	chr17	35306174	35414171
uc002hnv.3	TADA2A	6871	chr17	35767311	35837226
uc002hnt.3	TADA2A	6871	chr17	35766976	35837226
uc002hnu.1	TADA2A	6871	chr17	35767311	35825757
uc002hnw.3	TADA2A	6871	chr17	35783608	35837226
uc002htv.3	THRA	7067	chr17	38219067	38246290
uc002htw.3	THRA	7067	chr17	38219067	38250120
uc002htx.3	THRA	7067	chr17	38219067	38250120
uc021twy.1	THRA	7067	chr17	38218445	38250120
uc010cwp.1	THRA	7067	chr17	38218162	38245586
uc002hul.4	RARA	5914	chr17	38474472	38513895
uc002huk.2	RARA	5914	chr17	38465422	38513895
uc002hun.2	RARA	5914	chr17	38498270	38513895
uc010wfe.2	RARA	5914	chr17	38474472	38513895
uc021txb.1	RARA	5914	chr17	38487108	38566941
uc002hzj.2	STAT5A	6776	chr17	40439564	40463960
uc010cya.2	STAT5A	6776	chr17	40439884	40463960
uc010cyb.2	STAT5A	6776	chr17	40440073	40463960
uc010cyc.2	STAT5A	6776	chr17	40440073	40463960
uc010cye.1	STAT5A	6776	chr17	40458133	40461704
uc010cyd.1	STAT5A	6776	chr17	40458133	40460777
uc002iaf.3	MLX	6945	chr17	40719077	40725221
uc002iag.3	MLX	6945	chr17	40719077	40725221
uc002iah.3	MLX	6945	chr17	40719077	40725221
uc002igx.2	FZD2	2535	chr17	42634811	42638630
uc002ilv.1	TBX21	30009	chr17	45810609	45823485
uc002imz.4	NFE2L1	4779	chr17	46125685	46138907
uc002ina.4	NFE2L1	4779	chr17	46125685	46138907
uc002inb.4	NFE2L1	4779	chr17	46125685	46138907
uc010wlf.2	NFE2L1	4779	chr17	46132071	46138907
uc010wle.2	NFE2L1	4779	chr17	46132036	46138907
uc002inc.1	NFE2L1	4779	chr17	46126134	46133855
uc002ipm.3	KAT7	11143	chr17	47865980	47906458
uc002ipl.2	KAT7	11143	chr17	47865980	47906458
uc010wma.2	KAT7	11143	chr17	47865980	47906458
uc010wmb.2	KAT7	11143	chr17	47865980	47906458
uc010wmc.2	KAT7	11143	chr17	47865980	47906458
uc010wmd.2	KAT7	11143	chr17	47866808	47906458
uc010wme.2	KAT7	11143	chr17	47866808	47906458
uc010wmf.2	KAT7	11143	chr17	47892693	47906458
uc010wmg.2	KAT7	11143	chr17	47892693	47906458
uc002ipv.3	DLX4	1748	chr17	48046561	48052323
uc002ipw.3	DLX4	1748	chr17	48050129	48052323
uc002itm.3	NME2	4831	chr17	49243632	49249105
uc002itn.3	NME2	4831	chr17	49243861	49249105
uc002itl.3	NME2	4831	chr17	49242795	49249105
uc021uae.1	NME2	4831	chr17	49243632	49249105
uc002ito.3	NME2	4831	chr17	49244082	49249105
uc002iug.1	HLF	3131	chr17	53342320	53402426
uc010dce.1	HLF	3131	chr17	53343170	53402426
uc002iuh.2	HLF	3131	chr17	53344975	53402426
uc010wni.1	HLF	3131	chr17	53344975	53402426
uc010wox.2	TBX2	6909	chr17	59477256	59486827
uc002izg.3	TBX2	6909	chr17	59477256	59486827
uc002ize.3	TBX2	6909	chr17	59477256	59486485
uc002izi.3	TBX4	9496	chr17	59533806	59561664
uc010woy.2	TBX4	9496	chr17	59533806	59562471
uc010ddo.3	TBX4	9496	chr17	59529778	59562471
uc002jcb.3	PSMC5	5705	chr17	61904769	61909387
uc002jcd.3	PSMC5	5705	chr17	61905043	61909387
uc010ddy.3	PSMC5	5705	chr17	61904769	61909387
uc002jge.3	BPTF	2186	chr17	65821779	65980494
uc002jgf.3	BPTF	2186	chr17	65821779	65980494
uc010wqm.1	BPTF	2186	chr17	65821779	65900956
uc002jgg.3	BPTF	2186	chr17	65940265	65980494
uc021uca.1	BPTF	2186	chr17	65940265	65978498
uc002jgh.3	BPTF	2186	chr17	65943841	65977878
uc002jiw.3	SOX9	6662	chr17	70117160	70122560
uc002jrh.2	SPHK1	8877	chr17	74380689	74383941
uc002jrj.2	SPHK1	8877	chr17	74380689	74383941
uc002jri.2	SPHK1	8877	chr17	74380689	74383941
uc002jrk.3	SPHK1	8877	chr17	74381288	74383941
uc002jrg.1	SPHK1	8877	chr17	74379057	74383941
uc002jrf.1	SPHK1	8877	chr17	74372741	74383941
